id,user,user_id,text,created_at,retweet_count,reply_count,like_count,quote_count
2601,Amanda Marques,964331030235754498,pensando na reação do meu namorado qnd ele vier aki p casa e ver q aqui n tem ifood https://t.co/95Lim1vIVT,2022-04-14 02:43:56+00:00,0,1,1,0
2602,𝖗𝖆𝖋𝖆𝖊𝖑𝖆,1220126856843878407,"Do nada uma vontade de comer doce ,já fiz meu pedido no Ifood",2022-04-14 02:43:48+00:00,0,0,0,0
2603,Lightsqueen 🎲,4573311687,Eu sou probi🥲 @iFood,2022-04-14 02:42:37+00:00,0,0,0,0
2604,Nathalia,1203793708061200387,@eugabriellobo meme msm pq sua moto só iria me interessar de vc fosse entregador do Ifood kkkkkk,2022-04-14 02:42:32+00:00,0,0,1,0
2605,juridico babidi,1123606012282458113,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:42:32+00:00,286,0,0,0
2606,gui,979721171125010433,"Fiz um pedido no iFood e já faz 2 horas de atraso na entregaaa, eu tô passando mal de fome",2022-04-14 02:41:49+00:00,0,0,0,0
2607,luna,722615452724260864,Será q eu peço um Ifood pensando pensamentos https://t.co/c2KR4r2LrG,2022-04-14 02:41:45+00:00,0,1,0,0
2608,Lgbt,1499835391284813825,minha melhor amiga mandou ifood pra mim agr mano 🥺🥺,2022-04-14 02:41:07+00:00,0,0,0,0
2609,Brigs,1027960468554571776,pai tira de mim essa vontade de pedir ifood,2022-04-14 02:40:37+00:00,0,0,0,0
2610,Marcos,1168689890701320193,"RT @bomdebokka: O dia de hoje foi bem proveitoso! :) 
Mamei 3 caras no Joutah K
Mamei 2 no V1l4 0l1mp14
O melhor de tudo? “Derrubei todos o…",2022-04-14 02:40:27+00:00,1,0,0,0
2611,Lanny Avlis,1105985416728059909,"Se a maioria dos estabelecimentos usassem Ifood aqui na cidade, geral ia ser feliz.

Yuri tá felizasso com esse cupom de 25 que ganhou, mlk é ligeiro e já usou KKKKKKKKKK",2022-04-14 02:39:13+00:00,0,0,0,0
2612,jlfleite 🏳️‍🌈🇧🇷🇪🇺🇫🇮🇯🇵🇰🇷,69712655,"O bofe que gosta de mim, queria me pagar um lanche no ifood, mas como estou com raiva e infelizmente orgulhoso, não deixei e agora estou com fome e estou pedindo hambúrguer 🥲🥲",2022-04-14 02:38:21+00:00,0,0,0,0
2613,microempreendedor individual,989296866,@iFood Até achei cupom mas não consigo comprar 🤡,2022-04-14 02:37:53+00:00,0,0,0,0
2614,Ted,68231416,"RT @tonsdemim: A decisão é da juíza do Trabalho Viviane Christine Martins Ferreira, e foi proferida sede de antecipação de tutela (caráter…",2022-04-14 02:37:53+00:00,23,0,0,0
2615,Batatinha Autista,1503077993316560897,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:37:44+00:00,286,0,0,0
2616,1G0R,1111322000851718144,Me tornei quem eu mais odiava: a pessoa que faz o pedido no ifood 10 minutos antes do restaurante fechar,2022-04-14 02:37:37+00:00,0,0,2,0
2617,ana carolina,19631335,@iFoodNewsBrasil Que o Ifood alegremente contrata empresas para ludibriar na internet e mantê-los no cabresto...,2022-04-14 02:37:05+00:00,0,0,0,0
2618,Maria,1441487380461019136,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:36:27+00:00,286,0,0,0
2619,𝒃𝒂𝒃𝒚𝒈𝒊𝒓𝒍𝒇𝒆𝒏𝒕𝒚,3105034985,Meu boy mandou ifood aqui pra casa sem querer kkkkkk,2022-04-14 02:36:20+00:00,0,1,3,0
2620,KinkAccount,1433848785365516296,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:36:18+00:00,286,0,0,0
2621,Maria Otilia Cunha🚩Fora Bolsonaro,723559403979456517,Triste pq pedi um macarrão no iFood e veio uma sopa,2022-04-14 02:36:00+00:00,0,1,0,0
2622,gordelas,1210786987394732042,ifood me forçando a comer hamburguer gente vê se pode 😔😔😔😔 e eu disse que iria dar um tempo de besteira.... aiai,2022-04-14 02:35:58+00:00,0,0,0,0
2623,Welen Pereira,1461424600093442051,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-14 02:35:44+00:00,710,0,0,0
2624,Alborghetti_Sincero🔰,769372556688289796,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:35:16+00:00,286,0,0,0
2625,ɢɪɢɪ ᴍᴀʀǫᴜᴇsﾒﾒ,1220800129168527360,ifood vai deixa forte esse horário 🤫🤫,2022-04-14 02:34:52+00:00,0,0,0,0
2626,AdriaAna Dias,27800208,"Hj no shopping a Ezabela me fez de ifood!
Achei um pouco ousado da parte dela, entretanto eu como boa amiga fui e fiz…

Espero q na próxima ela pague pela corrida",2022-04-14 02:34:46+00:00,0,1,2,0
2627,Anna Flávia Mendonça 🎀,299981682,"@FernandoHoliday Se a UBER vazar aí o IFOOD vaza também, aí eu quero ver o choro!",2022-04-14 02:33:57+00:00,0,0,0,0
2628,Anna Luísa,1090300185526317058,"eu já recebi o pedido pelo ifood a uns 20 min,mas até agr eu n consegui fechar o pedido q ódio KAKAKKAKAKAKAKAKAKAKAK",2022-04-14 02:33:49+00:00,0,0,0,0
2629,vic tor,1002609753669947399,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:32:38+00:00,286,0,0,0
2630,Eliss🤍,75578176,"@cristianoboza foi assim, comprei os ovos de Páscoa para os vendedores e um deles, não estava em casa na hora da entrega, pedi que ele deixasse com a vizinha e ele disse que precisava do código, eu passei, ele sumiu, não entregou nada pra vizinha e o @iFood diz que é para eu verificar 🤬",2022-04-14 02:32:34+00:00,0,1,2,0
2631,tati,989849486091571200,"A taxa de entrega mais barata do iFood daqui é 7 reais, peraí né kkkkk",2022-04-14 02:32:33+00:00,0,0,0,0
2632,Verônica Castor,1492690798227464195,nada que eu odeie mais do que achar um lanche baratinho no ifood ficar feliz achando que vai encher a pança pagando pouco e descobrir que tem pedido mínimo com valor acima do teu lanchinho,2022-04-14 02:32:33+00:00,0,0,3,0
2633,Ofertas e promoções,1283775113100513281,"Só queria te contar como foi meu dia!
Rir até a barriga doer de ti dormindo no sofá sem a novela acabar!
Te chamar meia noite pra escolher um docinho no iFood..
Poxa mãe a saudade tá judiando demais!",2022-04-14 02:32:14+00:00,0,0,3,0
2634,Juao,1532379493,"Tem meses que to almejando um hambúrguer artesanal, fico namorando vários pelo ifood mas na hr de fechar a compra desito.. troço caro da porra 😔",2022-04-14 02:32:01+00:00,0,2,1,0
2635,Master,1401229398,RT @iFoodNewsBrasil: Você sabe quem são os entregadores que levam até a sua casa a comida que você pediu pelo #iFood? A maioria são jovens…,2022-04-14 02:31:53+00:00,5,0,0,0
2636,Analua ☯,1545685238,"CUPOM DE DESCONTO 🛒

Amazon: https://t.co/KynTrQqMom

IFOOD: X4MD78UL8R

Riachuelo: RCHLO715722AFL 

Hering: https://t.co/rPup3DjV7u 

Renner: https://t.co/8lmNj7ipEP

Lojas Americanas: https://t.co/utZswHIjVE

CEA (código de consultora): ohmyshop

Amaro: CAMILACAMARGOS2090",2022-04-14 02:31:13+00:00,0,0,0,0
2637,T.,1176162777335046145,"Mano eu acho um abuso sem tamanho comprar qualquer coisa pelo ifood, o preço dobra vsf. Um lanche 40 reais sendo q liguei no lugar e ele é 25 kkkkk eu ainda pagava os outros 15 pro motoca só pra não pedir nada por essa porra",2022-04-14 02:30:48+00:00,0,0,1,0
2638,Brita de Iro 👠🚩,1098201733883445248,Se pelo menos eu ganhasse aquela promoção do iFood já seria grande ajuda,2022-04-14 02:30:36+00:00,0,0,0,0
2639,viagra do Mourão,808878465890054145,@almmeida21 Foi longe demais. Pesquisei os até 20$ no ifood 😮‍💨 haha,2022-04-14 02:30:07+00:00,0,0,0,0
2640,📚Prof. Gustavo Dainezi - Segue! ❤,14800304,não peço nunca mais esse crl pelo o ifood,2022-04-14 02:30:00+00:00,0,0,0,0
2641,Jota Junior,89378399,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:29:32+00:00,286,0,0,0
2642,🙈,1430008349429575680,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:28:57+00:00,286,0,0,0
2643,NILLO,1378784623505838081,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:28:30+00:00,286,0,0,0
2644,rayi 🪞,224890209,"@rodrigo_zulian @ronaldrios Ele não, mas o @galodeluta foi quase espancado por que o ifood queria deslegitimar sua luta e silencia-lo.",2022-04-14 02:27:55+00:00,0,1,2,0
2645,⚡️⚡️⚡️,1223403507279155208,ifood é a felicidade do pobre,2022-04-14 02:27:45+00:00,0,0,0,0
2646,Djé,980986341877014530,Hoje fui iludido pela fotinha do ifood 😩,2022-04-14 02:27:03+00:00,0,0,0,0
2647,Amaranth,112346022,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-14 02:26:49+00:00,710,0,0,0
2648,decapytado,44441190,@feitosayass Já vi um cara pedindo pizza e chegou o iFood,2022-04-14 02:26:44+00:00,0,1,0,0
2649,Joao pedro silveira,318671084,meu ifood ta atrasado,2022-04-14 02:26:20+00:00,0,0,0,0
2650,James,305634212,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:25:22+00:00,286,0,0,0
2651,CVAV,4496575588,pedido do ifood que nao da pra rastrear = caso de policia,2022-04-14 02:24:38+00:00,0,0,4,0
2652,ֶָ֢֪ berry,1183067717009625088,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:24:37+00:00,286,0,0,0
2653,pisciano&recatado (talvez não),1170707593192464385,"Loucura é isso aqui 
Corinthians ganhou 
Oi ifood, como ce tá?
Eu quero ver a cor das batatatinha https://t.co/j8cwiluPGS",2022-04-14 02:24:20+00:00,0,0,0,0
2654,POÇO FUNDO DIA 22/04 :):,1378666659980980224,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-14 02:24:04+00:00,710,0,0,0
2655,Hellen Souza,1423121759981776899,@foxyohan paga um ifood pra mim amor,2022-04-14 02:23:30+00:00,0,1,0,0
2656,Henrique 🇾🇪,900086398262366208,"Agora dona @iFood quero meu dinheiro de volta, pq além de fome estou puto e mais pobre!!!! 🤬🤬🤬🤬",2022-04-14 02:22:54+00:00,0,0,0,0
2657,Taíssa,828961557644267520,Depois q coloquei meu cartão no ifood foi só ladeira abaixo,2022-04-14 02:21:25+00:00,0,0,0,0
2658,Eu odeio o ifood,1514229901695594504,@iFood Eu quero uma ligacao premiada! Com vcs resolvendo meu problema q estou há um mês pedindo ajuda pelo chat. Pode ser?????,2022-04-14 02:21:04+00:00,0,0,0,0
2659,𝕯𝖆𝖓✖️,1309673389423026176,"GENTE eu pedi um ifood aí o garoto q veio entregar muito gatinho aí ele falou ""vc eh o dan?"" aí eu ""sim"" aí ele ""nossa sabia q te conhecia de algum lugar, legendarysnicki do tt né?"" aí eu ""siim kk"" aí a gente se beijou e ele me deu o número dele   https://t.co/0TFbaPijMc",2022-04-14 02:21:03+00:00,0,7,7,0
2660,Bianqa,714996069332025345,@usebrusinhas faço isso ate no ifood,2022-04-14 02:20:08+00:00,0,0,0,0
2661,Anthonyziin🏳️‍🌈🏴,1486024515897466883,Eu só queria pedir um lanche de 1 real no ifood,2022-04-14 02:19:11+00:00,0,0,0,0
2662,netzx 🌹,2611907952,os cara faz um site pro restaurante pra fugir do ifood e o valor no site é mais caro do que pedir no ifood,2022-04-14 02:18:57+00:00,0,0,0,0
2663,hélice,1379850084322512906,odeio pedir ifood e vim entregador bonito,2022-04-14 02:17:43+00:00,0,0,0,0
2664,Adriane Ruth,187006352,"Sdd vender no ifood

Em partes, claro",2022-04-14 02:17:14+00:00,1,0,1,0
2665,Profana Vaca,31017569,@ellielgsb @iFood 4 últimos números do celular,2022-04-14 02:17:11+00:00,0,0,0,0
2666,mary anne,3291248576,"sou muito grata pelo meu companheiro mas ele já deveria estar aposentado após longos 5 anos usando ele, ainda mais agora com a bateria completamente viciada e a memória que não consegue nem suprir um aplicativo tipo ifood",2022-04-14 02:16:37+00:00,0,0,1,0
2667,Carol M. 🐶🐱🐱 #foraBolsonaro,33004491,@hell_ribeiro Já procurou no ifood?,2022-04-14 02:16:31+00:00,0,0,0,0
2668,Canceladah,2308451519,Tô aqui morrendo de vontade de comer um doce mas sem energia não tava pra pedir entrega. Todos os comércios da região sem energia. Horário que voltou todos os Ifood fechados já,2022-04-14 02:16:29+00:00,0,0,0,0
2669,joa tori,1284125899529617411,Nada mais inútil que o filtro de preço do ifood,2022-04-14 02:16:12+00:00,0,0,1,0
2670,Fernando Britto,2583190658,"RT @IvanValente: iFood está sendo investigado pela CPI da Câmara Municipal de SP, e também pelo Ministério Público do Trabalho a partir de…",2022-04-14 02:15:51+00:00,40,0,0,0
2671,raphael,1198889610962784256,por que tudo no ifood é tão caro meu deus que tristeza,2022-04-14 02:15:09+00:00,0,0,1,0
2672,dashi #SACYDAY,4890273977,"Lgc, vcs pedindo no ifood, lá no restaurante 15 reais um 15 cm https://t.co/geQc3hWhxv",2022-04-14 02:13:49+00:00,0,0,0,0
2673,Karina Yoon,904906569061715968,ah não o icon de páscoa dos motoboy no ifood 😭🤏🏻 https://t.co/TwD8G3lqks,2022-04-14 02:12:57+00:00,0,0,12,0
2674,rafael cicarello,4561870715,@FlorianoMylena Ifood já pegou quase todo meu salário 🥴,2022-04-14 02:12:56+00:00,0,0,0,0
2675,samyr,1309212617794297858,@menderomanov poxa amanda um supreme deles é 35 reais e é 30 cm aí tá caro pq no ifood eles ficam com 14% do lucro então aumentaram o preço para as pessoas migrarem direto pro app da subway,2022-04-14 02:12:36+00:00,0,1,1,0
2676,Só mais um Silva,1285257120217214977,@galodeluta @iFood @rodaviva @veramagalhaes Tu acha msm que c tem esse alcance ?! Relaxa o corpinho ae kkkk,2022-04-14 02:12:22+00:00,0,0,0,0
2677,bru,763744583360610304,"amigos comprem brownie no Ifood pra entregar na minha casa, grata",2022-04-14 02:12:18+00:00,0,0,0,0
2678,GIOVANNA,305917383,"Achei 1 caixa de bis em promo no ifood por 0.99 centavos. Pedido mínimo do restaurante: 10,00 reais. Só podia pedir 1 item de promo. Comprei um xis de 30.00 reais só pra comprar o bis 🤡",2022-04-14 02:11:30+00:00,0,0,2,0
2679,Neguinha,734789361041018880,"Fiz um pedido de um lanche era 19hrs, deu 21hrs e nada do pedido chegar e o restaurante informou que já tinha saído cancelei o pedido e fiz em outro lugar, depois de uma hora e meia o restaurante entrou em contato falando que o motoboy do ifood roubou nosso lanche kkkkkk oh veiii",2022-04-14 02:11:25+00:00,0,1,4,0
2680,Giuliano 👊🏼🇧🇷♂️,327097743,"@mendlowicz Pede Ifood , cancela ifood, pede ifood, cancela ifood...pobre morrendo de fome não tem 1 min de paz...",2022-04-14 02:11:02+00:00,0,0,0,0
2681,garota dos seus sonhos❤️‍🔥,164541370,"Papai do céu escutou o meu pedido e colocou o cheddar por 2,99 no ifood 🤗🥰😋",2022-04-14 02:10:23+00:00,0,0,0,0
2682,Matheus 🥋,1395416922649411589,ifood deixou forte 😋,2022-04-14 02:10:13+00:00,0,0,0,0
2683,sony,3027652240,"Liguei o ifood de cao, se eu dormir agr vou acordar pelas madrugas",2022-04-14 02:09:54+00:00,0,0,0,0
2684,Cuty🤴🏾,1490511005318881284,"@Letticiagonzaga calma, faz assim, pede pelo iFood e sai no quintal e come 🙂",2022-04-14 02:09:52+00:00,0,1,1,0
2685,Ventilador no 3™ ≛≣,1446149241622220812,@meeeelzinho @iFood Era até as 23 ☹☹,2022-04-14 02:09:48+00:00,0,1,0,0
2686,ElisetePenaOliveira,253982124,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:09:41+00:00,286,0,0,0
2687,Ofertas e promoções,1283775113100513281,"CUPOM DE DESCONTO CORNERSHOP BY UBER

Faça suas compras de mercado sem sair de casa com as 4 primeiras entregas grátis! Se cadastre pelo nosso link e aproveite os descontos exclusivos! https://t.co/GDXBKw0hFg   

 #uber #UberEats  #ifood   #mercado #rappi https://t.co/BY3svMbeAX",2022-04-14 02:09:27+00:00,0,0,0,0
2688,syyy🧬,937606471,🥺 vai ifood bota um cupom pra eu pagar dez reais num lanche,2022-04-14 02:09:03+00:00,0,0,0,0
2689,Lived(n),1201157648172888064,"Ganhe dinheiro de volta e cupom de desconto em suas compras! Época Cosméticos, Carrefour, Decolar, Aliexpress, Shein, Ifood, Uber Eats, Nike, Natura, Shopee, Fast Shop, Boticario, booking, avon, etc ! Acesse o link, cadastre-se e comece com R$5 de saldo!  https://t.co/jq2gbUbD0p https://t.co/OVIAwRfzco",2022-04-14 02:09:02+00:00,0,0,0,0
2690,Emily 🌹,937800842652024838,pedi ifood na vergueiro e fiquei com o nome no Serasa 🤡,2022-04-14 02:08:12+00:00,0,0,0,0
2691,Elliel GSB,65152845,"RT @Lorrancardosoo: Ele tentou provar sua inocencia com o app do ifood, monstrando que ele estava em entrega no momento que foi abordado e…",2022-04-14 02:08:03+00:00,3,0,0,0
2692,Lodair (로다이르),2174504497,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-14 02:08:00+00:00,170,0,0,0
2693,Deicim CHUPOU bct por elden ring 😭,1093994394338889729,Voltei a usar o @iFood e me ferrei por não saber esse lance do código e sair correndo pra pegar o pedido 😭,2022-04-14 02:07:45+00:00,0,1,0,0
2694,• 👩🏻‍🎨,73003845,Hoje o @iFood jogou fácil demais https://t.co/d9SFFqwjJX,2022-04-14 02:07:01+00:00,0,2,3,0
2695,ziggycaca,14213442,"RT @tonsdemim: ⚖️ Decisão inédita no Brasil:

Juíza do Trabalho do TRT 5 (Bahia) determinou que o iFood pague salários a um entregador, até…",2022-04-14 02:06:08+00:00,286,0,0,0
2696,barao da piscadinha,152430423,"@AGlubster Si, a questão do gig economic, trabalhos de bico

No caso trabalhar pra empresas como Ifood, Uber essas coisas

Que tornam o trabalho mais acessível mas também corta várias ""mordomias""",2022-04-14 02:05:51+00:00,0,1,0,0
2697,Mateus Reis,1127765016256577537,quase cometendo uma loucura pra saciar minha ansiedade: comprar besteira no ifood,2022-04-14 02:05:11+00:00,0,0,1,0
2698,tori,377604235,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-14 02:05:10+00:00,529,0,0,0
2699,PC 🤓,88602035,enrolei 5 minutos e perdi todas minhas chances de pedir larica no ifood,2022-04-14 02:05:10+00:00,0,1,0,0
2700,Platzer.,1050851287,⁦parabéns pelo ótimo serviço prestado ⁦⁦@iFood⁩ !!! A gente pede um lanche é só consegue cancelar depois de quase 3horas.  Minha mulher grávida e nós esperando esse bendito lanche !!! https://t.co/gQNUjkxSZ5,2022-04-14 02:04:50+00:00,0,0,1,0
